model,scope,condition,metric,permutation,value
R3-I1,oracle1,N0,recall,92,0.8387191704035875
R3-I1,oracle1,N0,recall,93,0.8395880044843049
R3-I1,oracle1,N0,recall,94,0.8403307174887893
R3-I1,oracle1,N0,recall,95,0.841115470852018
R3-I1,oracle1,N0,recall,96,0.8410313901345291
R3-I1,oracle1,N0,recall,97,0.8420964125560538
R3-I1,oracle1,N0,recall,98,0.8402886771300448
R3-I1,oracle1,N0,recall,99,0.8391115470852017
R3-I1,oracle1,N0,inversions,0,9.536434977578475
R3-I1,oracle1,N0,inversions,1,9.58604260089686
R3-I1,oracle1,N0,inversions,2,9.543862107623319
R3-I1,oracle1,N0,inversions,3,9.555213004484305
R3-I1,oracle1,N0,inversions,4,9.473374439461884
R3-I1,oracle1,N0,inversions,5,9.449551569506726
R3-I1,oracle1,N0,inversions,6,9.479400224215247
R3-I1,oracle1,N0,inversions,7,9.474635650224215
R3-I1,oracle1,N0,inversions,8,9.493974215246636
R3-I1,oracle1,N0,inversions,9,9.548766816143498
R3-I1,oracle1,N0,inversions,10,9.435538116591928
R3-I1,oracle1,N0,inversions,11,9.41185538116592
R3-I1,oracle1,N0,inversions,12,9.35692264573991
R3-I1,oracle1,N0,inversions,13,9.618974215246636
R3-I1,oracle1,N0,inversions,14,9.482343049327355
R3-I1,oracle1,N0,inversions,15,9.555913677130045
R3-I1,oracle1,N0,inversions,16,9.452494394618833
R3-I1,oracle1,N0,inversions,17,9.351036995515695
R3-I1,oracle1,N0,inversions,18,9.530969730941704
R3-I1,oracle1,N0,inversions,19,9.336463004484305
R3-I1,oracle1,N0,inversions,20,9.45137331838565
R3-I1,oracle1,N0,inversions,21,9.506025784753364
R3-I1,oracle1,N0,inversions,22,9.438761210762332
R3-I1,oracle1,N0,inversions,23,9.48892937219731
R3-I1,oracle1,N0,inversions,24,9.555773542600896
R3-I1,oracle1,N0,inversions,25,9.56109865470852
R3-I1,oracle1,N0,inversions,26,9.534893497757848
R3-I1,oracle1,N0,inversions,27,9.411575112107624
R3-I1,oracle1,N0,inversions,28,9.601036995515695
R3-I1,oracle1,N0,inversions,29,9.513032511210762
R3-I1,oracle1,N0,inversions,30,9.4617432735426
R3-I1,oracle1,N0,inversions,31,9.5554932735426
R3-I1,oracle1,N0,inversions,32,9.46875
R3-I1,oracle1,N0,inversions,33,9.5382567264574
R3-I1,oracle1,N0,inversions,34,9.605381165919283
R3-I1,oracle1,N0,inversions,35,9.484164798206278
R3-I1,oracle1,N0,inversions,36,9.496917040358744
R3-I1,oracle1,N0,inversions,37,9.47085201793722
R3-I1,oracle1,N0,inversions,38,9.376821748878923
R3-I1,oracle1,N0,inversions,39,9.531109865470851
R3-I1,oracle1,N0,inversions,40,9.350336322869955
R3-I1,oracle1,N0,inversions,41,9.44366591928251
R3-I1,oracle1,N0,inversions,42,9.510510089686099
R3-I1,oracle1,N0,inversions,43,9.397141255605382
R3-I1,oracle1,N0,inversions,44,9.406390134529149
R3-I1,oracle1,N0,inversions,45,9.496776905829597
R3-I1,oracle1,N0,inversions,46,9.36869394618834
R3-I1,oracle1,N0,inversions,47,9.455016816143498
R3-I1,oracle1,N0,inversions,48,9.475476457399104
R3-I1,oracle1,N0,inversions,49,9.413536995515695
R3-I1,oracle1,N0,inversions,50,9.610986547085203
R3-I1,oracle1,N0,inversions,51,9.435538116591928
R3-I1,oracle1,N0,inversions,52,9.59935538116592
R3-I1,oracle1,N0,inversions,53,9.526205156950672
R3-I1,oracle1,N0,inversions,54,9.454316143497758
R3-I1,oracle1,N0,inversions,55,9.582959641255606
R3-I1,oracle1,N0,inversions,56,9.510510089686099
R3-I1,oracle1,N0,inversions,57,9.520599775784753
R3-I1,oracle1,N0,inversions,58,9.586603139013453
R3-I1,oracle1,N0,inversions,59,9.507286995515695
R3-I1,oracle1,N0,inversions,60,9.58043721973094
R3-I1,oracle1,N0,inversions,61,9.464125560538116
R3-I1,oracle1,N0,inversions,62,9.489069506726457
R3-I1,oracle1,N0,inversions,63,9.545543721973095
R3-I1,oracle1,N0,inversions,64,9.47911995515695
R3-I1,oracle1,N0,inversions,65,9.616451793721973
R3-I1,oracle1,N0,inversions,66,9.52354260089686
R3-I1,oracle1,N0,inversions,67,9.427270179372197
R3-I1,oracle1,N0,inversions,68,9.34865470852018
R3-I1,oracle1,N0,inversions,69,9.465246636771301
R3-I1,oracle1,N0,inversions,70,9.537135650224215
R3-I1,oracle1,N0,inversions,71,9.45417600896861
R3-I1,oracle1,N0,inversions,72,9.566984304932735
R3-I1,oracle1,N0,inversions,73,9.54302130044843
R3-I1,oracle1,N0,inversions,74,9.45277466367713
R3-I1,oracle1,N0,inversions,75,9.534332959641256
R3-I1,oracle1,N0,inversions,76,9.33744394618834
R3-I1,oracle1,N0,inversions,77,9.329456278026905
R3-I1,oracle1,N0,inversions,78,9.585622197309418
R3-I1,oracle1,N0,inversions,79,9.44997197309417
R3-I1,oracle1,N0,inversions,80,9.430633408071749
R3-I1,oracle1,N0,inversions,81,9.481642376681615
R3-I1,oracle1,N0,inversions,82,9.502242152466367
R3-I1,oracle1,N0,inversions,83,9.471832959641256
R3-I1,oracle1,N0,inversions,84,9.471272421524663
R3-I1,oracle1,N0,inversions,85,9.452914798206278
R3-I1,oracle1,N0,inversions,86,9.702634529147982
R3-I1,oracle1,N0,inversions,87,9.502522421524663
R3-I1,oracle1,N0,inversions,88,9.651905829596412
R3-I1,oracle1,N0,inversions,89,9.453054932735427
R3-I1,oracle1,N0,inversions,90,9.528167040358744
R3-I1,oracle1,N0,inversions,91,9.52914798206278
R3-I1,oracle1,N0,inversions,92,9.643918161434977
R3-I1,oracle1,N0,inversions,93,9.616872197309418
R3-I1,oracle1,N0,inversions,94,9.473094170403588
R3-I1,oracle1,N0,inversions,95,9.460061659192824
R3-I1,oracle1,N0,inversions,96,9.516395739910314
R3-I1,oracle1,N0,inversions,97,9.388032511210762
R3-I1,oracle1,N0,inversions,98,9.539658071748878
R3-I1,oracle1,N0,inversions,99,9.553531390134529
R3-I1,oracle1,N0,agreement,0,0.8400224215246637
R3-I1,oracle1,N0,agreement,1,0.8402186098654708
R3-I1,oracle1,N0,agreement,2,0.8391676008968609
R3-I1,oracle1,N0,agreement,3,0.8405689461883408
R3-I1,oracle1,N0,agreement,4,0.8399523542600897
R3-I1,oracle1,N0,agreement,5,0.8409893497757848
R3-I1,oracle1,N0,agreement,6,0.8402466367713004
R3-I1,oracle1,N0,agreement,7,0.8409613228699552
R3-I1,oracle1,N0,agreement,8,0.8412135650224215
R3-I1,oracle1,N0,agreement,9,0.8407791479820628
R3-I1,oracle1,N0,agreement,10,0.8405128923766816
R3-I1,oracle1,N0,agreement,11,0.8417600896860986
R3-I1,oracle1,N0,agreement,12,0.8421244394618834
R3-I1,oracle1,N0,agreement,13,0.83992432735426
R3-I1,oracle1,N0,agreement,14,0.8405128923766816
R3-I1,oracle1,N0,agreement,15,0.8400224215246637
R3-I1,oracle1,N0,agreement,16,0.8404147982062781
R3-I1,oracle1,N0,agreement,17,0.8417180493273543
R3-I1,oracle1,N0,agreement,18,0.8405128923766816
R3-I1,oracle1,N0,agreement,19,0.8416199551569506
R3-I1,oracle1,N0,agreement,20,0.8407791479820628
R3-I1,oracle1,N0,agreement,21,0.8416339686098655
R3-I1,oracle1,N0,agreement,22,0.8402606502242153
R3-I1,oracle1,N0,agreement,23,0.8416479820627802
R3-I1,oracle1,N0,agreement,24,0.8406390134529148
R3-I1,oracle1,N0,agreement,25,0.8409613228699552
R3-I1,oracle1,N0,agreement,26,0.8415919282511211
R3-I1,oracle1,N0,agreement,27,0.8406530269058295
R3-I1,oracle1,N0,agreement,28,0.8393918161434978
R3-I1,oracle1,N0,agreement,29,0.8415498878923767
R3-I1,oracle1,N0,agreement,30,0.8412836322869955
R3-I1,oracle1,N0,agreement,31,0.8401065022421524
R3-I1,oracle1,N0,agreement,32,0.841115470852018
R3-I1,oracle1,N0,agreement,33,0.8399803811659193
R3-I1,oracle1,N0,agreement,34,0.8391816143497758
R3-I1,oracle1,N0,agreement,35,0.8409753363228699
R3-I1,oracle1,N0,agreement,36,0.8407371076233184
R3-I1,oracle1,N0,agreement,37,0.8401905829596412
R3-I1,oracle1,N0,agreement,38,0.8425728699551569
R3-I1,oracle1,N0,agreement,39,0.83992432735426
R3-I1,oracle1,N0,agreement,40,0.8418161434977578
R3-I1,oracle1,N0,agreement,41,0.8408632286995515
R3-I1,oracle1,N0,agreement,42,0.8409473094170403
R3-I1,oracle1,N0,agreement,43,0.8416199551569506
R3-I1,oracle1,N0,agreement,44,0.8411575112107623
R3-I1,oracle1,N0,agreement,45,0.8407090807174888
R3-I1,oracle1,N0,agreement,46,0.8406530269058295
R3-I1,oracle1,N0,agreement,47,0.8407791479820628
R3-I1,oracle1,N0,agreement,48,0.8407931614349776
R3-I1,oracle1,N0,agreement,49,0.8416900224215247
R3-I1,oracle1,N0,agreement,50,0.8404288116591928
R3-I1,oracle1,N0,agreement,51,0.8394899103139013
R3-I1,oracle1,N0,agreement,52,0.8405969730941704
R3-I1,oracle1,N0,agreement,53,0.8403867713004485
R3-I1,oracle1,N0,agreement,54,0.8399103139013453
R3-I1,oracle1,N0,agreement,55,0.8404708520179373
R3-I1,oracle1,N0,agreement,56,0.8409192825112107
R3-I1,oracle1,N0,agreement,57,0.8416900224215247
R3-I1,oracle1,N0,agreement,58,0.8399383408071749
R3-I1,oracle1,N0,agreement,59,0.840625
R3-I1,oracle1,N0,agreement,60,0.8400224215246637
R3-I1,oracle1,N0,agreement,61,0.8408632286995515
R3-I1,oracle1,N0,agreement,62,0.839658071748879
R3-I1,oracle1,N0,agreement,63,0.8413957399103139
R3-I1,oracle1,N0,agreement,64,0.8410033632286995
R3-I1,oracle1,N0,agreement,65,0.8389433856502242
R3-I1,oracle1,N0,agreement,66,0.83992432735426
R3-I1,oracle1,N0,agreement,67,0.8408772421524664
R3-I1,oracle1,N0,agreement,68,0.8415498878923767
R3-I1,oracle1,N0,agreement,69,0.8418721973094171
R3-I1,oracle1,N0,agreement,70,0.8405269058295964
R3-I1,oracle1,N0,agreement,71,0.8416760089686098
R3-I1,oracle1,N0,agreement,72,0.8398402466367713
R3-I1,oracle1,N0,agreement,73,0.8402326233183857
R3-I1,oracle1,N0,agreement,74,0.8402606502242153
R3-I1,oracle1,N0,agreement,75,0.8408492152466368
R3-I1,oracle1,N0,agreement,76,0.8414517937219731
R3-I1,oracle1,N0,agreement,77,0.8416619955156951
R3-I1,oracle1,N0,agreement,78,0.8387612107623318
R3-I1,oracle1,N0,agreement,79,0.8412696188340807
R3-I1,oracle1,N0,agreement,80,0.8401905829596412
R3-I1,oracle1,N0,agreement,81,0.8407511210762332
R3-I1,oracle1,N0,agreement,82,0.8397281390134529
R3-I1,oracle1,N0,agreement,83,0.8408211883408072
R3-I1,oracle1,N0,agreement,84,0.8417040358744394
R3-I1,oracle1,N0,agreement,85,0.840695067264574
R3-I1,oracle1,N0,agreement,86,0.8395319506726457
R3-I1,oracle1,N0,agreement,87,0.8403867713004485
R3-I1,oracle1,N0,agreement,88,0.8390835201793722
R3-I1,oracle1,N0,agreement,89,0.8416059417040359
R3-I1,oracle1,N0,agreement,90,0.8395319506726457
R3-I1,oracle1,N0,agreement,91,0.8406530269058295
R3-I1,oracle1,N0,agreement,92,0.8387191704035875
R3-I1,oracle1,N0,agreement,93,0.8395880044843049
R3-I1,oracle1,N0,agreement,94,0.8403307174887893
R3-I1,oracle1,N0,agreement,95,0.841115470852018
R3-I1,oracle1,N0,agreement,96,0.8410313901345291
R3-I1,oracle1,N0,agreement,97,0.8420964125560538
R3-I1,oracle1,N0,agreement,98,0.8402886771300448
R3-I1,oracle1,N0,agreement,99,0.8391115470852017
R3-I1,oracle1,N0,harmful_fraction,0,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,1,0.8948991031390134
R3-I1,oracle1,N0,harmful_fraction,2,0.9020459641255605
R3-I1,oracle1,N0,harmful_fraction,3,0.8982623318385651
R3-I1,oracle1,N0,harmful_fraction,4,0.8996636771300448
R3-I1,oracle1,N0,harmful_fraction,5,0.8989630044843049
R3-I1,oracle1,N0,harmful_fraction,6,0.9047085201793722
R3-I1,oracle1,N0,harmful_fraction,7,0.8988228699551569
R3-I1,oracle1,N0,harmful_fraction,8,0.9041479820627802
R3-I1,oracle1,N0,harmful_fraction,9,0.8971412556053812
R3-I1,oracle1,N0,harmful_fraction,10,0.9040078475336323
R3-I1,oracle1,N0,harmful_fraction,11,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,12,0.8968609865470852
R3-I1,oracle1,N0,harmful_fraction,13,0.9007847533632287
R3-I1,oracle1,N0,harmful_fraction,14,0.9023262331838565
R3-I1,oracle1,N0,harmful_fraction,15,0.898682735426009
R3-I1,oracle1,N0,harmful_fraction,16,0.9007847533632287
R3-I1,oracle1,N0,harmful_fraction,17,0.9002242152466368
R3-I1,oracle1,N0,harmful_fraction,18,0.9030269058295964
R3-I1,oracle1,N0,harmful_fraction,19,0.898682735426009
R3-I1,oracle1,N0,harmful_fraction,20,0.9028867713004485
R3-I1,oracle1,N0,harmful_fraction,21,0.8978419282511211
R3-I1,oracle1,N0,harmful_fraction,22,0.8968609865470852
R3-I1,oracle1,N0,harmful_fraction,23,0.8936378923766816
R3-I1,oracle1,N0,harmful_fraction,24,0.8958800448430493
R3-I1,oracle1,N0,harmful_fraction,25,0.8939181614349776
R3-I1,oracle1,N0,harmful_fraction,26,0.899103139013453
R3-I1,oracle1,N0,harmful_fraction,27,0.9006446188340808
R3-I1,oracle1,N0,harmful_fraction,28,0.8998038116591929
R3-I1,oracle1,N0,harmful_fraction,29,0.8968609865470852
R3-I1,oracle1,N0,harmful_fraction,30,0.9049887892376681
R3-I1,oracle1,N0,harmful_fraction,31,0.8964405829596412
R3-I1,oracle1,N0,harmful_fraction,32,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,33,0.8995235426008968
R3-I1,oracle1,N0,harmful_fraction,34,0.9006446188340808
R3-I1,oracle1,N0,harmful_fraction,35,0.8953195067264574
R3-I1,oracle1,N0,harmful_fraction,36,0.8995235426008968
R3-I1,oracle1,N0,harmful_fraction,37,0.8974215246636771
R3-I1,oracle1,N0,harmful_fraction,38,0.8940582959641256
R3-I1,oracle1,N0,harmful_fraction,39,0.8977017937219731
R3-I1,oracle1,N0,harmful_fraction,40,0.8951793721973094
R3-I1,oracle1,N0,harmful_fraction,41,0.9033071748878924
R3-I1,oracle1,N0,harmful_fraction,42,0.8967208520179372
R3-I1,oracle1,N0,harmful_fraction,43,0.8925168161434978
R3-I1,oracle1,N0,harmful_fraction,44,0.8978419282511211
R3-I1,oracle1,N0,harmful_fraction,45,0.9020459641255605
R3-I1,oracle1,N0,harmful_fraction,46,0.9009248878923767
R3-I1,oracle1,N0,harmful_fraction,47,0.898542600896861
R3-I1,oracle1,N0,harmful_fraction,48,0.8998038116591929
R3-I1,oracle1,N0,harmful_fraction,49,0.8974215246636771
R3-I1,oracle1,N0,harmful_fraction,50,0.8965807174887892
R3-I1,oracle1,N0,harmful_fraction,51,0.8995235426008968
R3-I1,oracle1,N0,harmful_fraction,52,0.9054091928251121
R3-I1,oracle1,N0,harmful_fraction,53,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,54,0.9047085201793722
R3-I1,oracle1,N0,harmful_fraction,55,0.8948991031390134
R3-I1,oracle1,N0,harmful_fraction,56,0.9009248878923767
R3-I1,oracle1,N0,harmful_fraction,57,0.9007847533632287
R3-I1,oracle1,N0,harmful_fraction,58,0.9016255605381166
R3-I1,oracle1,N0,harmful_fraction,59,0.8967208520179372
R3-I1,oracle1,N0,harmful_fraction,60,0.8941984304932735
R3-I1,oracle1,N0,harmful_fraction,61,0.8989630044843049
R3-I1,oracle1,N0,harmful_fraction,62,0.8998038116591929
R3-I1,oracle1,N0,harmful_fraction,63,0.9013452914798207
R3-I1,oracle1,N0,harmful_fraction,64,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,65,0.9041479820627802
R3-I1,oracle1,N0,harmful_fraction,66,0.8995235426008968
R3-I1,oracle1,N0,harmful_fraction,67,0.8992432735426009
R3-I1,oracle1,N0,harmful_fraction,68,0.8940582959641256
R3-I1,oracle1,N0,harmful_fraction,69,0.8957399103139013
R3-I1,oracle1,N0,harmful_fraction,70,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,71,0.8996636771300448
R3-I1,oracle1,N0,harmful_fraction,72,0.8965807174887892
R3-I1,oracle1,N0,harmful_fraction,73,0.8982623318385651
R3-I1,oracle1,N0,harmful_fraction,74,0.899103139013453
R3-I1,oracle1,N0,harmful_fraction,75,0.8988228699551569
R3-I1,oracle1,N0,harmful_fraction,76,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,77,0.898542600896861
R3-I1,oracle1,N0,harmful_fraction,78,0.9014854260089686
R3-I1,oracle1,N0,harmful_fraction,79,0.8961603139013453
R3-I1,oracle1,N0,harmful_fraction,80,0.9002242152466368
R3-I1,oracle1,N0,harmful_fraction,81,0.898122197309417
R3-I1,oracle1,N0,harmful_fraction,82,0.8993834080717489
R3-I1,oracle1,N0,harmful_fraction,83,0.8957399103139013
R3-I1,oracle1,N0,harmful_fraction,84,0.8958800448430493
R3-I1,oracle1,N0,harmful_fraction,85,0.9010650224215246
R3-I1,oracle1,N0,harmful_fraction,86,0.9023262331838565
R3-I1,oracle1,N0,harmful_fraction,87,0.9006446188340808
R3-I1,oracle1,N0,harmful_fraction,88,0.8996636771300448
R3-I1,oracle1,N0,harmful_fraction,89,0.8957399103139013
R3-I1,oracle1,N0,harmful_fraction,90,0.8964405829596412
R3-I1,oracle1,N0,harmful_fraction,91,0.9005044843049327
R3-I1,oracle1,N0,harmful_fraction,92,0.898542600896861
R3-I1,oracle1,N0,harmful_fraction,93,0.898122197309417
R3-I1,oracle1,N0,harmful_fraction,94,0.9037275784753364
R3-I1,oracle1,N0,harmful_fraction,95,0.8989630044843049
R3-I1,oracle1,N0,harmful_fraction,96,0.8978419282511211
R3-I1,oracle1,N0,harmful_fraction,97,0.8933576233183856
R3-I1,oracle1,N0,harmful_fraction,98,0.9035874439461884
R3-I1,oracle1,N0,harmful_fraction,99,0.9034473094170403
R3-I1,oracle1,N1,loss,0,0.1719730941704036
R3-I1,oracle1,N1,loss,1,0.17137051569506725
R3-I1,oracle1,N1,loss,2,0.1709921524663677
R3-I1,oracle1,N1,loss,3,0.1726737668161435
R3-I1,oracle1,N1,loss,4,0.17249159192825111
R3-I1,oracle1,N1,loss,5,0.1718469730941704
R3-I1,oracle1,N1,loss,6,0.17159473094170405
R3-I1,oracle1,N1,loss,7,0.17453755605381166
R3-I1,oracle1,N1,loss,8,0.1720011210762332
R3-I1,oracle1,N1,loss,9,0.16992713004484306
R3-I1,oracle1,N1,loss,10,0.17151065022421524
R3-I1,oracle1,N1,loss,11,0.17279988789237669
R3-I1,oracle1,N1,loss,12,0.17103419282511212
R3-I1,oracle1,N1,loss,13,0.17242152466367713
R3-I1,oracle1,N1,loss,14,0.17242152466367713
R3-I1,oracle1,N1,loss,15,0.17302410313901345
R3-I1,oracle1,N1,loss,16,0.17131446188340807
R3-I1,oracle1,N1,loss,17,0.1712303811659193
R3-I1,oracle1,N1,loss,18,0.17223934977578476
R3-I1,oracle1,N1,loss,19,0.17072589686098655
R3-I1,oracle1,N1,loss,20,0.17155269058295963
R3-I1,oracle1,N1,loss,21,0.1719730941704036
R3-I1,oracle1,N1,loss,22,0.17193105381165918
R3-I1,oracle1,N1,loss,23,0.17181894618834082
R3-I1,oracle1,N1,loss,24,0.17223934977578476
R3-I1,oracle1,N1,loss,25,0.17202914798206279
R3-I1,oracle1,N1,loss,26,0.17334641255605382
R3-I1,oracle1,N1,loss,27,0.1726877802690583
R3-I1,oracle1,N1,loss,28,0.17202914798206279
R3-I1,oracle1,N1,loss,29,0.17165078475336323
R3-I1,oracle1,N1,loss,30,0.1718609865470852
R3-I1,oracle1,N1,loss,31,0.1719170403587444
R3-I1,oracle1,N1,loss,32,0.17257567264573992
R3-I1,oracle1,N1,loss,33,0.17207118834080717
R3-I1,oracle1,N1,loss,34,0.1711042600896861
R3-I1,oracle1,N1,loss,35,0.17331838565022423
R3-I1,oracle1,N1,loss,36,0.17118834080717488
R3-I1,oracle1,N1,loss,37,0.17076793721973094
R3-I1,oracle1,N1,loss,38,0.17371076233183858
R3-I1,oracle1,N1,loss,39,0.1712303811659193
R3-I1,oracle1,N1,loss,40,0.17041760089686098
R3-I1,oracle1,N1,loss,41,0.17142656950672647
R3-I1,oracle1,N1,loss,42,0.17291199551569505
R3-I1,oracle1,N1,loss,43,0.17130044843049327
R3-I1,oracle1,N1,loss,44,0.17078195067264573
R3-I1,oracle1,N1,loss,45,0.1719030269058296
R3-I1,oracle1,N1,loss,46,0.17319226457399103
R3-I1,oracle1,N1,loss,47,0.17167881165919283
R3-I1,oracle1,N1,loss,48,0.17064181614349777
R3-I1,oracle1,N1,loss,49,0.17254764573991033
R3-I1,oracle1,N1,loss,50,0.17324831838565022
R3-I1,oracle1,N1,loss,51,0.17158071748878923
R3-I1,oracle1,N1,loss,52,0.17172085201793721
R3-I1,oracle1,N1,loss,53,0.171734865470852
R3-I1,oracle1,N1,loss,54,0.17221132286995516
R3-I1,oracle1,N1,loss,55,0.17379484304932735
R3-I1,oracle1,N1,loss,56,0.1725336322869955
R3-I1,oracle1,N1,loss,57,0.17316423766816144
R3-I1,oracle1,N1,loss,58,0.17302410313901345
R3-I1,oracle1,N1,loss,59,0.17148262331838565
R3-I1,oracle1,N1,loss,60,0.17236547085201795
R3-I1,oracle1,N1,loss,61,0.17194506726457398
R3-I1,oracle1,N1,loss,62,0.17212724215246636
R3-I1,oracle1,N1,loss,63,0.17085201793721974
R3-I1,oracle1,N1,loss,64,0.171734865470852
R3-I1,oracle1,N1,loss,65,0.17294002242152468
R3-I1,oracle1,N1,loss,66,0.17235145739910315
R3-I1,oracle1,N1,loss,67,0.17172085201793721
R3-I1,oracle1,N1,loss,68,0.17160874439461885
R3-I1,oracle1,N1,loss,69,0.17149663677130045
R3-I1,oracle1,N1,loss,70,0.17138452914798205
R3-I1,oracle1,N1,loss,71,0.17026345291479822
R3-I1,oracle1,N1,loss,72,0.17270179372197308
R3-I1,oracle1,N1,loss,73,0.1733744394618834
R3-I1,oracle1,N1,loss,74,0.17194506726457398
R3-I1,oracle1,N1,loss,75,0.17215526905829595
R3-I1,oracle1,N1,loss,76,0.1725196188340807
R3-I1,oracle1,N1,loss,77,0.17151065022421524
R3-I1,oracle1,N1,loss,78,0.17225336322869955
R3-I1,oracle1,N1,loss,79,0.17169282511210762
R3-I1,oracle1,N1,loss,80,0.17243553811659193
R3-I1,oracle1,N1,loss,81,0.17294002242152468
R3-I1,oracle1,N1,loss,82,0.17205717488789238
R3-I1,oracle1,N1,loss,83,0.17365470852017936
R3-I1,oracle1,N1,loss,84,0.17207118834080717
R3-I1,oracle1,N1,loss,85,0.17303811659192825
R3-I1,oracle1,N1,loss,86,0.1717769058295964
R3-I1,oracle1,N1,loss,87,0.17303811659192825
R3-I1,oracle1,N1,loss,88,0.17162275784753364
R3-I1,oracle1,N1,loss,89,0.1727578475336323
R3-I1,oracle1,N1,loss,90,0.17118834080717488
R3-I1,oracle1,N1,loss,91,0.17254764573991033
R3-I1,oracle1,N1,loss,92,0.17225336322869955
